date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:09:19	44121/44121	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20May%202025%2016:09:22%20GMT	https://loja.wella.com.br/checkout/	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/loja.wella.com.br/checkout/index.html	(from )
13:09:19	329/329	---M-Z	200	added ('OK')	text/plain	date:Thu,%2029%20May%202025%2016:09:22%20GMT	https://loja.wella.com.br/robots.txt		(from )
13:09:20	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2029%20May%202025%2016:09:23%20GMT	http://www.googletagmanager.com/gtm.js?id=	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/www.googletagmanager.com/gtm.15445.delayed	(from https://loja.wella.com.br/checkout/)
13:09:20	17/17	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2011%20Mar%202025%2022:10:56%20GMT	https://loja.wella.com.br/arquivos/wella-apple-touch-icon.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/loja.wella.com.br/arquivos/wella-apple-touch-icon.png	(from https://loja.wella.com.br/checkout/)
13:09:21	40/40	---M--	404	error ('Not%20Found')	application/json	date:Thu,%2029%20May%202025%2016:09:24%20GMT	https://wella.vteximg.com.br/arquivos/wella-apple-touch-icon.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/wella.vteximg.com.br/arquivos/wella-apple-touch-icon.3.delayed	(from https://loja.wella.com.br/checkout/)
13:09:21	106006/106006	---MCZ	200	added ('OK')	text/css	etag:W/%22282663d1dc8a60dcef58304c09005aa5%22	http://io2.vtex.com/front-libs/bootstrap/2.3.2/css/bootstrap.min.css	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/front-libs/bootstrap/2.3.2/css/bootstrap.min.css	(from https://loja.wella.com.br/checkout/)
13:09:22	16840/16840	---MCZ	200	added ('OK')	text/css	etag:W/%22365a247af4036532701d83957e490adc%22	http://io2.vtex.com/front-libs/bootstrap/2.3.2/css/bootstrap-responsive.min.css	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/front-libs/bootstrap/2.3.2/css/bootstrap-responsive.min.css	(from https://loja.wella.com.br/checkout/)
13:09:23	159398/159398	---MCZ	200	added ('OK')	text/css	etag:W/%22d967e28618684a565f360b63db9285b9%22	http://io2.vtex.com/front-libs/onda/1.0.0/onda.min.css	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/front-libs/onda/1.0.0/onda.min.css	(from https://loja.wella.com.br/checkout/)
13:09:23	22084/22084	---MCZ	200	added ('OK')	text/css	etag:W/%227fbe76cdac6093784895bb4989203e5a%22	http://io2.vtex.com/front-libs/font-awesome/3.2.1/css/font-awesome.min.css	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/front-libs/font-awesome/3.2.1/css/font-awesome.min.css	(from https://loja.wella.com.br/checkout/)
13:09:23	2697/2697	---MCZ	200	added ('OK')	text/css	etag:W/%227cb1c393541987cb42a893fbf19ad922%22	http://io2.vtex.com/checkout-ui/v6.127.0/lib/front-messages-ui/vtex-message.min.css	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/lib/front-messages-ui/vtex-message.min.css	(from https://loja.wella.com.br/checkout/)
13:09:24	17/17	---M--	301	error ('Moved%20Permanently')	text/plain	date:Mon,%2018%20Nov%202024%2008:20:27%20GMT	https://loja.wella.com.br/arquivos/checkout-custom.css?v=d41d8cd9	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/loja.wella.com.br/arquivos/checkout-custom7abd.css	(from https://loja.wella.com.br/checkout/)
13:09:24	262398/262398	---MCZ	200	added ('OK')	text/css	etag:W/%2218506b6fe78086e02b2c298f64e70357%22	http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/style/style.css	(from https://loja.wella.com.br/checkout/)
13:09:24	0/0	---M--	200	added ('OK')	text/css	date:Wed,%2005%20Jan%202022%2013:10:45%20GMT	https://wella.vteximg.com.br/arquivos/checkout-custom.css?v=d41d8cd9	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/wella.vteximg.com.br/arquivos/checkout-custom7abd.css	(from https://loja.wella.com.br/checkout/)
13:09:25	300686/300686	---MCZ	200	added ('OK')	text/css	date:Thu,%2029%20May%202025%2016:09:28%20GMT	https://loja.wella.com.br/files/checkout6-custom.css?v=166e7e5f	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/loja.wella.com.br/files/checkout6-custom5ffd.css	(from https://loja.wella.com.br/checkout/)
13:09:26	85422/85422	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2019%20May%202025%2015:28:00%20GMT	http://io2.vtex.com/v3/polyfill.min.js?features=Object.values,Object.entries,Object.fromEntries,Object.assign,Array.from,Array.prototype.findIndex,Array.prototype.fill,Array.prototype.find,Array.prototype.includes,String.prototype.startsWith,String.prototype.endsWith,String.prototype.includes,Symbol,fetch,Promise,Map,Number.isInteger,Number.isNaN,Set,Function.name,URL,IntersectionObserver,Intl.~locale.pt-BR,Object.defineProperty&flags=gated	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/v3/polyfill.min912e.js	(from https://loja.wella.com.br/checkout/)
13:09:28	5376/5376	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2025%20Feb%202025%2005:05:37%20GMT	http://vtex.vtexassets.com/_v/public/assets/v1/npm/@vtex/render-extension-loader@0.2.2/lib/render-extension-loader.min.js	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/vtex.vtexassets.com/_v/public/assets/v1/npm/@vtex/render-extension-loader@0.2.2/lib/render-extension-loader.min.js	(from https://loja.wella.com.br/checkout/)
13:09:29	28631/28631	---MCZ	200	added ('OK')	application/javascript	etag:W/%22bed31fb959612a0a77d8e87b9d0b3683%22	http://io2.vtex.com/front-libs/bootstrap/2.3.2/js/bootstrap.min.js	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/front-libs/bootstrap/2.3.2/js/bootstrap.min.js	(from https://loja.wella.com.br/checkout/)
13:09:29	3859/3859	---MCZ	200	added ('OK')	application/javascript	etag:W/%22096a7449ad2a4448d0176f1cc324c16a%22	http://io2.vtex.com/checkout-ui/v6.127.0/script/init.js	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/script/init.js	(from https://loja.wella.com.br/checkout/)
13:09:29	93636/93636	---MCZ	200	added ('OK')	application/javascript	etag:W/%223576a6e73c9dccdbbc4a2cf8ff544ad7%22	http://io2.vtex.com/front-libs/jquery/1.8.3/jquery-1.8.3.min.js?v=000002	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/front-libs/jquery/1.8.3/jquery-1.8.3.min0698.js	(from https://loja.wella.com.br/checkout/)
13:09:30	117506/117506	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2023%20Aug%202024%2012:35:30%20GMT	http://vtex.vtexassets.com/_v/public/assets/v1/npm/@vtex/diagnostics-web@0.3.1/dist/vtex-diagnostics-web.umd.min.js	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/vtex.vtexassets.com/_v/public/assets/v1/npm/@vtex/diagnostics-web@0.3.1/dist/vtex-diagnostics-web.umd.min.js	(from https://loja.wella.com.br/checkout/)
13:09:30	5468/5468	---MCZ	200	added ('OK')	application/javascript	etag:W/%229b0096d736f573fabf4a2c62751c8e38%22	https://io.vtex.com.br/rc/rc.js	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io.vtex.com.br/rc/rc.js	(from https://loja.wella.com.br/checkout/)
13:09:31	23303/23303	---MCZ	200	added ('OK')	text/javascript	etag:W/%221da8c95d07b1ce137622505fc74fecfe%22	https://activity-flow.vtex.com/af/af.js	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/activity-flow.vtex.com/af/af.js	(from https://loja.wella.com.br/checkout/)
13:09:31	14111/14111	---MCZ	200	added ('OK')	application/javascript	etag:W/%2251ee7d0a2a4559150754d91efe69e1cd%22	http://io2.vtex.com/checkout-ui/v6.127.0/script/metrics.min.js	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/script/metrics.min.js	(from https://loja.wella.com.br/checkout/)
13:09:33	993/993	---M--	200	added ('OK')	application/javascript	etag:%228dbe427161e7a009baa0eba004defae2%22	http://io2.vtex.com/portal-ui/v1.21.0/scripts/vtex-analytics.js	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/portal-ui/v1.21.0/scripts/vtex-analytics.js	(from https://loja.wella.com.br/checkout/)
13:09:33	3267/3267	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ae2c1faf938ebaf0e4c0f9a6c7bb2108%22	http://io2.vtex.com/portal-ui/v1.21.0/scripts/vtex-events-all.min.js	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/portal-ui/v1.21.0/scripts/vtex-events-all.min.js	(from https://loja.wella.com.br/checkout/)
13:09:40	12799/12799	---M--	200	added ('OK')	image/png	etag:%222516339970d710819585f90773aebe0a%22	http://io2.vtex.com/front-libs/bootstrap/2.3.2/img/glyphicons-halflings.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/front-libs/bootstrap/2.3.2/img/glyphicons-halflings.png	(from http://io2.vtex.com/front-libs/bootstrap/2.3.2/css/bootstrap.min.css)
13:09:41	8777/8777	---M--	200	added ('OK')	image/png	etag:%229bbc6e9602998a385c2ea13df56470fd%22	http://io2.vtex.com/front-libs/bootstrap/2.3.2/img/glyphicons-halflings-white.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/front-libs/bootstrap/2.3.2/img/glyphicons-halflings-white.png	(from http://io2.vtex.com/front-libs/bootstrap/2.3.2/css/bootstrap.min.css)
13:09:41	531/531	---M--	200	added ('OK')	image/png	etag:%223b7b217e390171a1e1e68fdacf8a0f4a%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/lock.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/lock.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:42	3159/3159	---M--	200	added ('OK')	image/png	etag:%224efaa6802d63e2e544244cee33612354%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/ico-ready.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/ico-ready.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:42	1849/1849	---M--	200	added ('OK')	image/gif	etag:%227b9776076d5fceef4993b55c9383dedd%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/loader-inline.gif	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/loader-inline.gif	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:43	2860/2860	---M--	200	added ('OK')	image/jpeg	etag:%22d88a6259f8d6da62335769580b602cdf%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/default-sku-image.jpg	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/default-sku-image.jpg	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:43	1617/1617	---M--	200	added ('OK')	image/png	etag:%22d94d348948e56b3947bf7b65c479a27e%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/ico-credit2.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/ico-credit2.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:43	3818/3818	---M--	200	added ('OK')	image/png	etag:%2253fb1de700d0d7b4d042a459f7916882%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/ico-boleto.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/ico-boleto.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:44	1683/1683	---M--	200	added ('OK')	image/png	etag:%22d7dbc0997c94d6888998634e323c1fcf%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/ico-debit2.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/ico-debit2.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:44	207667/207667	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2029%20May%202025%2016:09:35%20GMT	https://loja.wella.com.br/files/checkout6-custom.js?v=d2a65936	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/loja.wella.com.br/files/checkout6-custom2cee.js	(from https://loja.wella.com.br/checkout/)
13:09:44	1166/1166	---M--	200	added ('OK')	image/png	etag:%227e95d1e263115aafe851046a7c564a48%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/ico-alelo.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/ico-alelo.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:44	739/739	---M--	200	added ('OK')	image/png	etag:%22729b97665011b1cadf788469451aca5a%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/ico-debit-caixa-elo.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/ico-debit-caixa-elo.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:45	2560/2560	---M--	200	added ('OK')	image/png	etag:%2246475ee40c4dbac6e29b45bd571ee084%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/ico-paypal.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/ico-paypal.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:45	4597/4597	---M--	200	added ('OK')	image/png	etag:%225ea83488d449ec30f03d139e96ad5b2e%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/ico-pdigital.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/ico-pdigital.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:46	2486/2486	---M--	200	added ('OK')	image/png	etag:%22259f8a6b6db5f11f9b2a1295bc9de9d8%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/ico-evolucard.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/ico-evolucard.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:46	5136/5136	---M--	200	added ('OK')	image/png	etag:%22deaad9d9f8253221396ca0ec350031ef%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/mercado-pago-pro/mercado-pago-icon.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/mercado-pago-pro/mercado-pago-icon.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:46	2070/2070	---M--	200	added ('OK')	image/png	etag:%22d9161dc3bd5fe92be68022238338ef5c%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/ico-bcash.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/ico-bcash.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:47	2762/2762	---M--	200	added ('OK')	image/png	etag:%223b5dfd6c9a8b485d2ceb1ed2b1bb3b95%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/ico-pagseguro.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/ico-pagseguro.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:47	2521/2521	---M--	200	added ('OK')	image/png	etag:%22b45a418f99f9ee8213be82fcda70ff2a%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/ico-alignet.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/ico-alignet.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:47	527905/527905	---MCZ	200	added ('OK')	application/javascript	etag:W/%224d9ab77553cd776ea38ac426b4b902db%22	http://io2.vtex.com/checkout-ui/v6.127.0/script/ko-templates.min.js	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/script/ko-templates.min.js	(from https://loja.wella.com.br/checkout/)
13:09:49	4483/4483	---M--	200	added ('OK')	image/png	etag:%22fa07f42fdd139832fc9b8ab9e0446546%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/ico-peela.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/ico-peela.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:49	1898/1898	---M--	200	added ('OK')	image/png	etag:%227e433db32d4a79ced97d07310a9efda8%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/ico-safetypay.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/ico-safetypay.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:50	4359/4359	---M--	200	added ('OK')	image/png	etag:%229b5a1f9fd7e29f1fbcdd76e474c94ecc%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/ico-lottery.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/ico-lottery.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:50	2355/2355	---M--	200	added ('OK')	image/png	etag:%220a88d1a74bf90435b841b13fe8612dbb%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/ico-koin.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/ico-koin.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:51	2471/2471	---M--	200	added ('OK')	image/png	etag:%222b47ade5d3c13c3647a7eca0d2d937c0%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/ico-stelo.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/ico-stelo.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:51	2039/2039	---M--	200	added ('OK')	image/png	etag:%2262b2f774051b42d9fb974aed352c2cc8%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/ico-adyen.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/ico-adyen.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:52	1484/1484	---M--	200	added ('OK')	image/png	etag:%22207c39a07dbb6b4abd8626fedf8f0387%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/ico-todopago.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/ico-todopago.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:52	5149/5149	---M--	200	added ('OK')	image/png	etag:%228e80bb1452f92e823bcd510931142011%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/ico-paymee.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/ico-paymee.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:52	2255/2255	---M--	200	added ('OK')	image/png	etag:%228c5b0e2cf8fe5b04d8e975e0ae48d3cf%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/ico-picpay.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/ico-picpay.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:53	369/369	---M--	200	added ('OK')	image/png	etag:%226bbfd422509145677464d6c4ea7686f8%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/ico-futpag.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/ico-futpag.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:53	1037/1037	---M--	200	added ('OK')	image/png	etag:%22b2211134718a40bdc2f6f79549e77c25%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/ico-ame.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/ico-ame.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:54	21829/21829	---M--	200	added ('OK')	image/png	etag:%22edf1f81ab3720f8d628623e1309cdc6d%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/ico-spinpay.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/ico-spinpay.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:54	1127/1127	---M--	200	added ('OK')	image/png	etag:%220289ac8d543d70efb6281f14fce944f8%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/ico-virtuspay.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/ico-virtuspay.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:55	2173/2173	---M--	200	added ('OK')	image/png	etag:%2235b8c70080f008f3014da3fddc03d102%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/ico-livelo.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/ico-livelo.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:55	1181/1181	---M--	200	added ('OK')	image/png	etag:%22781a76e9b9392d49c0ddcda582d24ed6%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/ico-ibuy.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/ico-ibuy.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:55	2481/2481	---M--	200	added ('OK')	image/png	etag:%22413edb08b3850fd3f6a7278c87b42316%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/ico-pincash.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/ico-pincash.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:56	2405/2405	---M--	200	added ('OK')	image/png	etag:%2219077edd2a18e5d10f81fe6fc9d83d18%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/ico-levpay.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/ico-levpay.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:56	343/343	---MC-	404	error ('Not%20Found')	application/xml	date:Thu,%2029%20May%202025%2016:09:59%20GMT	http://io2.vtex.com/checkout-ui/v6.127.0/img/ico-pagomio.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/ico-pagomio.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:57	2920/2920	---M--	200	added ('OK')	image/png	etag:%22a5f90549d697ae85648e6209347e6d95%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/ico-losango.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/ico-losango.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:57	709/709	---M--	200	added ('OK')	image/png	etag:%224b40856ff7f8eb0829aa1abc0733c8a4%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/ico-redepay.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/ico-redepay.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:58	6684/6684	---M--	200	added ('OK')	image/png	etag:%225cb8d77adada75051409e54ba92ceb26%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-samsungpay-icons.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-samsungpay-icons.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:58	580/580	---M--	200	added ('OK')	image/png	etag:%221558b4fd541fff7716eaed286a379fec%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/ico-boletoflex.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/ico-boletoflex.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:09:59	5318/5318	---M--	200	added ('OK')	image/png	etag:%228db1ecd8a2dd63c498ccbb133a62e24b%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/flex/icon-flex.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/flex/icon-flex.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
